bookID,average_rating,num_pages,ratings_count,main_author,parent_publisher
6528,3.68,453,23630,Patricia Cornwell,Berkley
6530,3.78,401,25822,Patricia Cornwell,Berkley
6534,4.02,342,193117,Patricia Daniels Cornwell,Pocket
6536,4.29,822,476,Patricia Cornwell,Smithmark
6537,4.04,383,46084,Patricia Cornwell,Berkley
6539,4.05,351,57415,Patricia Cornwell,Berkley
6541,3.93,356,38823,Patricia Cornwell,Berkley
6543,3.41,289,10084,Patricia Cornwell,Berkley
6544,4.16,672,30,Patricia Cornwell,Scribner
6545,3.88,324,4278,John Saul,Ballantine
6546,3.89,384,3721,John Saul,Ballantine
6549,4.22,192,2762,Saul Williams,MTV
6550,4.73,156,144,Saul Leiter,Steidl
6551,3.78,371,16550,Saul Bellow,Penguin
6552,3.75,384,2756,John Saul,Ballantine
6553,3.98,384,4889,John Saul,Ballantine
6556,3.93,393,10824,John Saul,Bantam
6557,3.76,432,2699,John Saul,Ballantine
6562,3.84,416,10047,John Saul,Bantam
6568,4.1,97,932,John Saul,Fawcett
6572,3.91,378,28001,John Saul,Dell
6588,3.99,400,42096,James Patterson,Grand
6595,3.8,359,123,Linda Jones,Love
6611,3.55,263,1166,Mark Leyner,ree
6613,2.82,256,23409,Candace Bushnell,Grove
6614,3.41,496,37514,Candace Bushnell,Hachette
6615,3.41,532,422,Candace Bushnell,Hachette
6618,4.3,224,3510,Allen Carr,Sterling
6619,4.17,395,2207,Siegfried Engelmann,ouchstone
6624,4.2,197,1409,Jim Henson,Hyperion
6625,4.13,352,12509,Sherrilyn Kenyon,Gallery
6628,3.94,383,27137,Jasper Fforde,Penguin
6635,3.82,161,1844,Renee Baron,HarperSanFrancisco
6640,3.55,168,330,Crissy Trask,Gibbs
6644,2.88,320,3602,Diane Johnson,Plume
6654,4.22,384,52,Dallas Willard,Fount
6655,4.07,895,3127,Dante Alighieri,NAL
6656,4.07,798,86527,Dante Alighieri,Everyman's
6657,4.28,355,9043,Karen Kingsbury,yndale
6658,3.73,160,180,Julie Otsuka,Penguin
6659,3.64,191,803,David Noonan,Wizards
6660,4.18,208,1164,Mary K. Baxter,Whitaker
6667,4.1,176,45253,Roald Dahl,Puffin
6668,3.78,32,13986,Roald Dahl,Puffin
6670,3.68,67,23558,Roald Dahl,Puffin
6671,4.14,240,15116,Roald Dahl,Knopf
6677,3.44,56,511,Roald Dahl,Dark
6678,4.08,209,17327,Roald Dahl,Puffin
6680,4.04,640,307,Lyle Saxon,Pelican
6689,4.01,146,328542,Roald Dahl,Alfred
6690,4.09,224,46753,Roald Dahl,Knopf
6691,3.89,208,8170,Roald Dahl,Penguin
6693,4.05,96,83723,Roald Dahl,Knopf
6694,3.82,32,17232,Roald Dahl,Puffin
6708,4.13,229,159883,Eckhart Tolle,New
6721,3.58,97,67,Douglas Clegg,Cemetery
6748,4.25,353,27674,David Foster Wallace,Back
6749,4.07,329,10633,David Foster Wallace,Back
6751,4.23,343,32876,David Foster Wallace,Little
6753,3.86,273,18335,David Foster Wallace,Abacus
6763,3.42,301,33,Hope S. Warshaw,American
6764,3.85,228,297,R. de Roussy de Sales,McGraw-Hill
6781,4.06,392,23,Douglas Downing,Barrons
6793,4.12,512,5305,Peter Biskind,Simon
6794,4.02,529,6985,David Mitchell,Sceptre
6795,3.38,368,1748,Liam Callanan,Dial
6800,3.45,311,234,William Camann,Ballantine
6810,4.01,336,308,John A. McDougall,Plume
6815,3.75,480,34,David A. Stewart,Barrons
6819,4.05,426,20880,David Mitchell,Vintage
6823,3.74,288,179,William Shakespeare,Nelson
6838,4.08,480,11676,John Sandford,Simon
6851,4.0,368,4208,Jean Sasson,Berkley
6854,4.15,321,125114,Janet Evanovich,St.
6855,3.67,234,11968,Janet Evanovich,HarperTorch
6856,3.7,219,12152,Janet Evanovich,HarperTorch
6857,4.31,1016,2983,Janet Evanovich,Scribner
6858,4.19,336,108961,Janet Evanovich,St.
6862,3.43,208,35998,Ian McEwan,Anchor
6869,3.58,263,8285,Ian McEwan,Anchor
6870,3.63,245,30776,Ian McEwan,Vintage
6871,3.44,149,7938,Ian McEwan,Anchor
6872,3.41,128,11116,Ian McEwan,Anchor
6899,4.1,192,5541,Mitch Albom,Anchor
6903,3.86,252,89,Mavis Applewater,Limitless
6904,3.7,228,22,Nora Kelly,Poisoned
6905,4.27,272,22,Estelle B. Freedman,University
6932,3.7,382,4171,Richard Nelson Bolles,n
6937,4.14,240,21,Michael Neill,Hay
6952,3.95,222,283199,Laura Esquivel,Black
6954,3.95,248,11,Laura Esquivel,urtleback
6956,4.06,447,4246,Gordon S. Wood,Vintage
6969,4.0,474,549271,Jane Austen,Penguin
6970,3.99,294,1335,Emma Holly,Berkley
6971,3.88,368,30,Esther Schor,Schocken
6974,3.68,312,1221,Emma Holly,Berkley
6976,3.13,368,68363,Sue Monk Kidd,Penguin
6980,3.95,253,572,Sue Monk Kidd,HarperOne
6981,4.13,240,2366,Sue Monk Kidd,HarperOne
6984,4.3,125,782,Henri J.M. Nouwen,Ave
6987,3.86,320,1033,Bryan Sykes,W.
6988,3.71,247,458,Wanda Sykes,Atria
6992,3.98,368,153,Bryan Sykes,Corgi
6994,3.71,352,169,Charles J. Sykes,St.
7003,3.88,512,25,Eric Sykes,Fourth
7007,3.89,192,38,CliffsNotes,Cliffs
7009,3.94,162,2167,William Shakespeare,Signet
7011,3.94,102,126,William Shakespeare,Oxford
7015,3.94,99,14,William Shakespeare,Oxford
7023,4.08,224,9175,Kathryn Lasky,Scholastic
7027,4.1,203,9256,Kathryn Lasky,Scholastic
7034,4.08,256,1070,Alexander McCall Smith,Anchor
7035,3.98,227,33028,Alexander McCall Smith,Random
7041,4.02,198,480,Alexander McCall Smith,Pantheon
7045,3.72,1090,317,Murasaki Shikibu,Alfred
7048,4.05,81,475,Yoshitaka Amano,Dark
7050,3.74,238,46,Murasaki Shikibu,Kodansha
7052,4.06,227,386,Alexander McCall Smith,Pantheon
7053,4.08,233,22026,Alexander McCall Smith,Pantheon
7054,3.96,238,11,Alexander McCall Smith,Nymphenburger
7058,4.07,213,20290,Alexander McCall Smith,Pantheon
7061,3.78,235,208669,Alexander McCall Smith,Anchor
7062,3.76,368,12356,Adam Gopnik,Random
7071,3.34,222,1113,John Irving,Ballantine
7076,3.83,718,304,John Irving,Wings
7078,3.99,240,11,Richard A. Hawley,Paul
7086,4.08,216,49,Philip K. Dick,Del
7089,3.77,170,3856,K.A. Applegate,Scholastic
7090,4.11,293,5480,Tracy Kidder,Back
7092,4.17,282,273,Peter Cozzens,University
7093,4.33,558,1552,Bruce Catton,Phoenix
7101,3.82,326,5290,John Dos Passos,Mariner
7103,4.03,464,2090,John Dos Passos,Mariner
7104,4.0,400,2185,John Dos Passos,Mariner
7113,3.6,410,805,Adam Gopnik,Miramax
7118,4.32,1054,235,Fyodor Dostoyevsky,Oxford
7119,4.36,128,210,Fyodor Dostoyevsky,Hackett
7126,4.25,1276,647271,Alexandre Dumas,Penguin
7127,4.25,620,193,Alexandre Dumas,Simon
7131,4.25,1462,9921,Alexandre Dumas,Modern
7135,4.32,1072,1022,Fyodor Dostoyevsky,Bantam
7138,4.21,560,2041,Fyodor Dostoyevsky,Signet
7139,3.86,590,112,Lawrence M. Friedman,Basic
7140,3.83,240,69,Elliott Currie,Picador
7141,3.72,128,30,James Lamar Roberts,Cliffs
7144,4.21,671,483122,Fyodor Dostoyevsky,Penguin
7150,4.21,690,34,Fyodor Dostoyevsky,Norton
7154,3.87,272,37,Katherine Beckett,Sage
7160,4.08,412,363,Naguib Mahfouz,Anchor
7182,3.8,246,10208,Alexandre Dumas,Penguin
7186,3.99,256,15211,Alexandre Dumas fils,Oxford
7188,3.93,546,292,Alexandre Dumas,Penguin
7197,3.89,448,1172,Alexandre Dumas,Modern
7199,4.09,848,11330,Ann-Marie MacDonald,Harper
7201,4.1,800,16264,Jeffrey Archer,St.
7208,3.75,291,1036,Frances Mayes,Broadway
7214,3.9,243,96614,Donald Miller,omas
7220,4.05,302,1284,Sue Monk Kidd,Penguin
7230,4.26,100,8024,Henri J.M. Nouwen,Darton
7231,4.2,219,122,Henri J.M. Nouwen,Ave
7240,4.07,252,102,Kate Sedley,Severn
7244,4.06,546,613758,Barbara Kingsolver,Harper
7246,4.06,616,1390,Barbara Kingsolver,Faber
7252,3.76,592,10537,Jenna Jameson,It
7260,4.16,448,1171,Matthew Scully,St.
7263,3.99,251,4698,Charlie Huston,Del
7264,4.22,603,4180,Randy Alcorn,Multnomah
7266,3.76,40,20,Pamela Duncan Edwards,Sleeping
7268,3.75,225,298,Masamune Shirow,Dark
7269,3.92,585,37,Richard B. Primack,Sinauer
7271,4.59,496,16,Elliott A. Norse,Island
7286,4.58,191,38,Jim Dutcher,Rufus
7304,4.13,221,66,Rosita Arvigo,HarperOne
7315,3.68,480,72,Zolar,Atria
7321,3.68,390,36,Pamela Ball,Booksales
7331,4.25,111,7043,J.R.R. Tolkien,Mariner
7332,3.92,386,166136,J.R.R. Tolkien,Houghton
7336,4.08,288,9057,Humphrey Carpenter,Mariner
7337,3.99,251,4200,J.R.R. Tolkien,Del
7338,3.79,323,39,Janet Brennan Croft,Mythopoeic
7339,3.93,240,3441,J.R.R. Tolkien,HarperCollins
7340,4.14,80,7649,Brian Sibley,Houghton
7341,4.09,169,577,Ralph C. Wood,Westminster
7342,4.17,465,102,J.R.R. Tolkien,HarperCollins
7343,3.71,398,6230,John Garth,Mariner
7344,4.01,244,1354,Colin Duriez,Paulist
7347,3.83,367,10727,J.R.R. Tolkien,Del
7348,4.05,150,2357,J.R.R. Tolkien,HarperCollins
7351,4.47,192,8051,Brian Sibley,Mariner
7352,3.76,211,13,Lin Carter,Ballantine
7353,4.5,56,151,J.R.R. Tolkien,Recorded
7360,3.92,388,983,John Berendt,Modern
7361,4.07,238,155,Philippa Pearce,Puffin
7366,4.14,358,7633,Temple Grandin,Harcourt
7370,4.0,128,15,J.R. Hyland,Lantern
7375,4.37,452,660,Harlow Giles Unger,Wiley
7388,4.23,304,134,George  Adamson,Simon
7389,3.97,144,24754,Brian K. Vaughan,Marvel
7415,4.19,636,26,D.W. Meinig,Yale
7420,3.77,248,100,Mikhail Bakunin,Prometheus
7430,3.54,258,61,Juan Bonilla,Metropolitan
7432,4.09,359,23318,Jacqueline Winspear,Picador
7437,3.46,289,65998,William S. Burroughs,Grove
7439,3.46,289,509,William S. Burroughs,HarperCollins
7444,3.97,943,299,Tom Wolfe,Quality
7445,4.27,288,808656,Jeannette Walls,Scribner
7453,3.62,250,389,Lauren  Levin,Gallery
7454,4.01,160,86,Amy Sohn,Pocket
7477,3.63,563,39,Sebastian Faulks,Random
7480,3.58,246,4630,Sebastian Faulks,Vintage
7482,3.63,793,3541,Sebastian Faulks,Vintage
7493,3.93,290,37996,Joseph J. Ellis,BALLANTINE
7494,4.17,289,131662,James Patterson,Vision
7501,3.68,634,87,Daniel Jonah Goldhagen,Abacus
7505,4.06,448,8113,Luanne Rice,Bantam
7510,3.84,356,74386,James Patterson,Grand
7512,4.2,491,10716,Mary Alice Monroe,Mira
7515,3.84,358,717,James Patterson,Little
7520,4.17,367,15270,Brad Thor,Pocket
7526,4.18,304,24677,Michael   Lewis,W.
7527,4.08,468,1093,Richard Dawkins,W.
7529,3.97,228,9648,Laurie Notaro,Villard
7530,3.98,257,8009,Laurie Notaro,Villard
7531,3.88,225,16133,Laurie Notaro,Villard
7533,3.92,223,10040,Laurie Notaro,Villard
7534,3.55,320,36,Laurie Notaro,Villard
7543,4.21,176,1332,Denis Waitley,Berkley
7549,4.09,380,12,Chris Ware,Public
7551,4.35,64,772,Chris Ware,Drawn
7552,4.31,108,2786,Chris Ware,Pantheon
7554,4.17,208,504,Chris Ware,Drawn
7556,4.09,69,1411,Chris Ware,Jonathan
7559,3.77,155,1929,Voltaire,Penguin
7572,3.76,366,44664,Tom Robbins,No
7577,3.76,199,97,Gus Van Sant,Faber
7579,4.19,432,12034,Surya  Das,Harmony
7580,4.14,232,3187,Shirin Ebadi,Random
7581,4.31,438,5495,Mark Nepo,Conari
7582,3.93,397,317,Mona Lisa Schulz,ree
7584,4.33,306,2068,Charles R. Swindoll,omas
7585,3.8,126,3378,Frank Wedekind,Applause
7586,3.99,384,64,Kathleen A. Brehony,Riverhead
7588,3.61,329,108179,James Joyce,Penguin
7590,3.61,490,359,James Joyce,W.
7591,3.61,368,27,James Joyce,Naxos
7592,3.61,256,419,James Joyce,Signet
7596,3.94,144,220,Jan Greenberg,Yearling
7599,4.07,448,1608,Gabriel García Márquez,Harper
7600,4.07,416,376,Gabriel García Márquez,Everyman
7603,3.61,356,106493,Azar Nafisi,Random
7606,4.28,457,2965,Vladimir Nabokov,Vintage
7609,3.97,40,34,Pam Muñoz Ryan,Scholastic
7610,3.61,343,325,Azar Nafisi,Fourth
7611,3.79,368,205,Lolita Files,Amistad
7613,3.93,122,2111750,George Orwell,NAL
7615,3.86,28,35,Phoebe Dunn,Random
7624,3.68,182,2036679,William Golding,Penguin
7633,4.11,752,91,Jaroslav Hašek,Penguin
7637,3.72,256,264,Ford Madox Ford,Barnes
7656,3.99,186,5733,Ray Bradbury,Del
7661,3.5,431,59354,Michael Crichton,Harper
7662,4.06,688,1004,Michael Crichton,Wings
7663,3.72,416,17135,Jeffery Hudson,Signet
7664,3.99,720,960,Michael Crichton,Wings
7665,3.95,400,7084,Michael Crichton,Harpperen
7668,3.63,399,42645,Michael Crichton,urtleback
7670,3.89,327,202043,Michael Crichton,Avon
7672,3.59,442,144636,Michael Crichton,Avon
7673,3.67,304,28367,Michael Crichton,Avon
7677,4.02,480,451443,Michael Crichton,Plaza
7679,3.36,266,21457,Michael Crichton,Avon
7681,3.48,204,4828,Michael Crichton,Ballantine
7684,3.63,182,18,Michael Crichton,Ballantine
7687,3.97,384,366,J.M. Barrie,Oxford
7694,3.5,736,231,Kenneth C. Laudon,Prentice
7695,4.22,76,3722,Annie Dillard,Harper
7697,3.82,432,546,Elaine Sciolino,Free
7700,3.94,551,125,George Bernard Shaw,W.W.
7707,4.26,240,14962,George Bernard Shaw,Signet
7708,3.67,479,11,George Bernard Shaw,Modern
7714,3.9,82,76944,George Bernard Shaw,Dover
7716,3.9,336,265,George Bernard Shaw,Penguin
7717,3.79,78,181,Peter Kuper,Crown
7718,3.79,80,3192,Peter Kuper,Broadway
7721,3.81,232,663,Franz Kafka,W.
7723,4.03,224,38114,Franz Kafka,Barnes
7724,4.03,88,2474,Franz Kafka,Dover
7731,3.76,118,433,Judith Butler,Columbia
7733,3.57,306,194738,Jonathan Swift,Penguin
7734,3.57,422,258,Jonathan Swift,Oxford
7739,3.35,64,13,Gill Harvey,Usborne
7740,3.97,160,933,Martin Woodside,Sterling
7742,4.03,704,40049,Sena Jeter Naslund,William
7747,4.08,230,3472,Hunter S. Thompson,Harper
7748,4.12,481,17227,Hunter S. Thompson,Warner
7749,4.08,208,274,Hunter S. Thompson,Warner
7752,4.08,784,3787,Hunter S. Thompson,Simon
7763,3.92,288,565524,Amy Tan,Penguin
7769,4.08,21,27139,Dr. Seuss,Random
7772,4.17,58,8967,Dr. Seuss,New
7775,4.13,64,4344,Dr. Seuss,Random
7777,4.06,64,4560,Dr. Seuss,Random
7778,4.17,61,289,Dr. Seuss,Random
7779,4.18,64,89920,Dr. Seuss,Random
7781,4.04,56,13097,Dr. Seuss,Random
7783,4.01,36,5868,Dr. Seuss,London
7784,4.35,72,260054,Dr. Seuss,Random
7785,4.2,48,16917,Dr. Seuss,HarperCollinsChildren’sBooks
7786,4.18,64,29,Dr. Seuss,Lectorum
7788,4.42,61,50844,Dr. Seuss,Listening
7789,3.87,56,3196,Dr. Seuss,Random
7791,4.16,272,1282,Richard H. Minear,New
7796,4.17,75,63,Dr. Seuss,Bolchazy-Carducci
7797,4.12,62,31251,Theo LeSieg,HarperCollinsChildren’sBooks
7803,3.95,262,1844,Julia Butterfly Hill,HarperOne
7805,4.15,246,32544,Vladimir Nabokov,Penguin
7806,4.22,320,172,Brian Boyd,Princeton
7807,4.41,916,547,Vladimir Nabokov,Library
7811,3.67,275,30,T. Coraghessan Boyle,Bloomsbury
7815,3.89,227,120758,Joan Didion,Vintage
7821,4.01,224,269,Elizabeth Hardwick,NYRB
7830,3.83,320,1205,Joan Didion,Vintage
7838,3.89,224,82,Joan Didion,Nova
7841,4.35,130,68,Jim Toomey,Andrews
7842,4.01,128,416,Scott Adams,Andrews
7845,3.5,536,701,Herman Melville,Penguin
7847,3.5,625,1022,Herman Melville,Penguin
7848,3.5,896,557,Herman Melville,Modern
7849,3.5,573,106,Herman Melville,Northwestern
7850,3.88,192,6591,Aimee Bender,Anchor
7855,3.92,228,1727,Mike  Davis,Verso
7859,4.11,474,1021,Mike  Davis,Verso
7861,4.08,240,237,Justin Akers Chacón,Haymarket
7865,4.0,256,709,Steve Erickson,Simon
7869,4.02,566,368195,Robert Ludlum,Orion
7881,4.22,144,11,Rumer Godden,Puffin
7890,4.31,260,4169,Maud Hart Lovelace,HarperTrophy
7891,4.14,321,4747,Maud Hart Lovelace,HarperTrophy
7894,4.18,192,7809,Maud Hart Lovelace,HarperCollins
7895,4.29,325,58,Julie A. Schrader,Minnesota
7896,3.69,342,184,Maud Hart Lovelace,Minnesota
7898,4.31,336,4586,Maud Hart Lovelace,HarperTrophy
7901,4.17,320,4839,Maud Hart Lovelace,HarperTrophy
7905,4.21,180,70,Maud Hart Lovelace,omas
7906,4.23,304,2722,Maud Hart Lovelace,HarperTrophy
7909,4.07,144,20976,Maud Hart Lovelace,HarperCollins
7911,4.03,352,22023,Margaret Sidney,Aladdin
7914,3.92,320,243,Margaret Sidney,Yearling
7924,4.28,160,5702,Sydney Taylor,aylor
7926,4.22,188,21620,Sydney Taylor,Delacorte
7938,4.15,178,182,Carol Ryrie Brink,Atheneum
7946,4.09,192,43,Carolyn Haywood,William
7955,3.43,352,8577,Orson Scott Card,or
7956,3.9,288,6234,Orson Scott Card,Orb
7957,3.84,212,10475,Orson Scott Card,or
7958,3.88,341,9828,Orson Scott Card,Forge
7959,3.85,368,5618,Orson Scott Card,Forge
7960,3.9,140,475,Orson Scott Card,F
7961,3.54,608,2436,Orson Scott Card,Forge
7965,3.39,430,2707,Orson Scott Card,HarperTorch
7966,3.84,416,7487,Orson Scott Card,Forge
7967,4.07,382,190379,Orson Scott Card,or
7968,3.79,311,18228,Orson Scott Card,or
7971,3.58,352,10268,Orson Scott Card,or
7973,3.9,422,23534,Orson Scott Card,Del
7974,4.13,356,2288,Brian Jacques,Philomel
7975,4.12,341,134,Brian Jacques,Philomel
7983,4.07,400,26237,Brian Jacques,Firebird
7987,4.0,374,14205,Brian Jacques,Firebird
7996,4.12,352,88167,Brian Jacques,Red
7997,3.98,356,8025,Brian Jacques,Firebird
7998,3.92,368,17597,Brian Jacques,Firebird
8001,3.99,389,10830,Brian Jacques,Firebird
8004,4.13,72,2353,Brian Jacques,Puffin
8012,3.95,32,614,Roger Hargreaves,Price
8013,3.65,40,202,Roger Hargreaves,Price
8014,4.03,32,1701,Roger Hargreaves,Price
8019,4.02,32,207,Roger Hargreaves,Price
8021,3.82,32,291,Roger Hargreaves,Price
8032,3.82,32,87,Roger Hargreaves,Price
8062,4.37,158,57,Margery Clark,Doubleday
8073,4.16,32,124141,Judi Barrett,Atheneum
8084,4.05,325,3258,Robin McKinley,HarperCollins
8086,4.39,1008,527,Robin McKinley,Puffin
8087,3.89,384,17485,Robin McKinley,Ace
8088,3.85,405,31047,Robin McKinley,Jove
8089,3.77,304,17168,Robin McKinley,Ace
8091,3.68,224,7941,Robin McKinley,Firebird
8093,3.36,64,1036,Robin McKinley,HMH
8127,4.25,320,625759,L.M. Montgomery,Signet
8137,3.84,403,3106,L.M. Montgomery,Bantam
8141,4.23,315,85,L.M. Montgomery,Grosset
8146,4.3,685,5889,Vladimir Nabokov,Vintage
8147,4.0,406,2334,Vladimir Nabokov,Penguin
8148,4.34,385,1606,Vladimir Nabokov,Mariner
8149,4.36,734,119,Vladimir Nabokov,Library
8150,4.33,800,256,Brian Boyd,Princeton
8151,3.97,292,8717,Vladimir Nabokov,New
8153,3.95,256,7305,Vladimir Nabokov,Vintage
8155,4.18,928,34366,Barbara Taylor Bradford,Griffin
8162,3.63,484,1287,Barbara Taylor Bradford,St.
8174,3.63,429,132,Jeanne Treat,reat
8178,3.74,326,1246,Richard A. Knaak,Pocket
8196,4.3,80,746,William   Anderson,HarperCollins
8197,3.99,113,108,Laura Ingalls Wilder,ommy
8199,3.92,116,94,Laura Ingalls Wilder,ommy
8200,4.13,352,686,Laura Ingalls Wilder,HarperCollins
8202,4.2,256,4144,William   Anderson,HarperCollins
8203,3.84,124,3926,Laura Ingalls Wilder,Harper
8204,4.09,160,234,Laura Ingalls Wilder,HarperCollins
8205,3.98,128,41,Laura Ingalls Wilder,omas
8206,3.96,276,346,Tim Freke,Harmony
8213,4.03,248,75,Jean-Luc Marion,University
8214,4.24,304,92,Hans Jonas,Northwestern
8218,4.15,321,1480,Melissa Wiley,HarperTrophy
8221,4.12,241,5628,Donald Zochert,Avon
8227,4.28,32,1538,Laura Ingalls Wilder,HarperCollins
8230,4.15,32,424,Laura Ingalls Wilder,Winter
8233,4.18,40,867,Laura Ingalls Wilder,HarperCollins
8244,4.05,176,4799,Cynthia Rylant,Harper
8246,3.99,39,143,Laura Ingalls Wilder,Doubleday
8247,3.7,304,35,Ann Romines,University
8252,4.07,357,45778,Laura Ingalls Wilder,HarperTrophy
8253,4.19,374,71853,Laura Ingalls Wilder,HarperTrophy
8254,4.21,80,66,Laura Ingalls Wilder,HarperCollins
8255,4.03,64,59,Carolyn Strom Collins,HarperCollins
8256,4.2,32,2142,Laura Ingalls Wilder,HarperCollins
8282,4.14,422,67427,Laura Ingalls Wilder,HarperTrophy
8285,4.14,40,453,Laura Ingalls Wilder,HarperCollins
8290,4.17,32,324,Laura Ingalls Wilder,HarperCollins
8296,3.89,126,28259,Laura Ingalls Wilder,HarperTrophy
8298,4.15,256,3375,Barbara M. Walker,HarperCollins
8322,4.19,309,635,Laura Ingalls Wilder,HarperTrophy
8335,3.96,118,192,Rose Wilder Lane,HarperTrophy
8337,4.18,198,201840,Laura Ingalls Wilder,HarperTrophy
8362,4.51,624,570,David Burnie,DK
8370,4.32,192,34,Melody Malmberg,Disney
8373,3.69,256,16,Sergio Ramírez,Alfaguara
8486,3.27,289,621,Jeanne DuPrau,Random
8489,4.08,256,1896,Karen Armstrong,Eminent
8492,3.94,416,12789,Frank E. Peretti,Crossway
8494,4.21,100,55,Elizabeth Clare Prophet,Summit
8495,4.31,64,125,Mary O'Neill,Doubleday
8499,4.12,848,47,Simone de Beauvoir,Everyman's
8500,4.12,880,333,Simone de Beauvoir,Vintage
8501,3.84,231,129,Mary Daly,Beacon
8506,4.01,253,4245,R.B. Bernstein,Oxford
8508,3.82,103,1038,Thomas Jefferson,Applewood
8510,4.07,103,692,Dennis Brindell Fradin,Penguin
8515,4.12,352,9963,Monty Roberts,Ballantine
8520,3.87,308,4119,Dick Francis,Putnam
8522,4.0,292,3062,Dick Francis,G.P.
8523,3.94,256,2538,Dick Francis,G.P.
8525,3.97,277,4964,Dick Francis,G.P.
8528,3.98,304,2400,Dick Francis,G.P.
8529,4.07,304,4675,Dick Francis,G.P.
8532,3.99,341,3461,Dick Francis,G.P.
8533,3.82,288,2215,Dick Francis,G.P.
8536,4.0,304,2910,Dick Francis,G.P.
8537,4.04,320,3581,Dick Francis,Jove
8538,4.05,320,3758,Dick Francis,G.P.
8540,3.89,288,4600,Dick Francis,G.P.
8541,4.05,320,3513,Dick Francis,G.P.
8542,3.9,320,3490,Dick Francis,G.P.
8544,3.83,272,2004,Dick Francis,G.P.
8545,3.91,352,2935,Dick Francis,G.P.
8546,3.73,304,2053,Dick Francis,G.P.
8548,3.96,384,2635,Dick Francis,Fawcett
8551,3.97,276,2587,Dick Francis,Jove
8552,4.04,288,5043,Dick Francis,G.P.
8557,4.01,384,3786,Dick Francis,G.P.
8559,3.96,272,96,Dick Francis,G.P.
8568,4.06,288,3749,Dick Francis,G.P.
8572,4.06,288,3092,Dick Francis,Michael
8574,4.1,304,5108,Dick Francis,G.P.
8581,3.59,468,82,Dick Francis,Fawcett
8582,3.79,221,64,Dick Francis,Fawcett
8583,4.09,707,32,Dick Francis,Putnam
8586,4.06,277,56,Dick Francis,Jove
8598,4.15,32,1371,Lynne Truss,G.P.
8601,3.33,214,204,Lynne Truss,Profile
8614,4.25,606,155,Ian Hemphill,Robert
8627,4.1,459,541,Patrick O'Brian,W.
8628,3.97,168,96,Tom McGregor,W.
8632,3.8,372,799,Karen Hawkins,Avon
8643,3.77,278,26,Timothy D. Taylor,Routledge
8645,3.57,436,1818,Timothy  Taylor,Counterpoint
8646,3.88,324,14109,Mary Lawson,Dial
8648,3.79,592,119937,Orson Scott Card,or
8656,4.01,320,148,John Dickson Carr,Da
8660,3.92,224,18,Arthur Conan Doyle,Penguin
8661,4.33,192,116,Arthur Conan Doyle,Edimat
8675,3.55,272,5768,Tom Robbins,Bantam
8676,4.23,448,25135,Anthony Robbins,Free
8677,4.33,432,55,Edward C. Klatt,Saunders
8680,4.03,445,24792,Tom Robbins,Bantam
8682,4.25,342,54516,Tom Robbins,No
8694,4.2,224,166574,Douglas Adams,Del
8698,4.09,167,93997,Douglas Adams,Picador
8704,3.6,189,8790,Terry Jones,J'ai
8706,4.22,180,3115,Douglas Adams,Picador
8710,4.35,96,294,Douglas Adams,Harmony
8712,4.27,108,2122,Hélène Greven-Borde,Klincksieck
8713,3.7,277,621,Gore Vidal,Doubleday
8714,3.77,328,5783,Al Gore,Rodale
8715,3.99,448,1485,Gore Vidal,Penguin
8716,4.21,672,7326,Gore Vidal,Vintage
8722,4.07,430,7265,Gore Vidal,Vintage
8725,4.04,302,17939,Ruth Reichl,Random
